name,dataset,chip,fsn,length,start,slope,noise,gain,vertical,row,column
2016-10-28-224,2016-10-28,FUV2,27616258,12,148988,0.12608640727118328,17.791199684143066,6.0,True,232,3863
2016-10-28-225,2016-10-28,FUV2,27616258,12,149000,-0.28135918182399006,17.791199684143066,6.0,False,3728,277
2016-10-28-226,2016-10-28,FUV1,27616258,16,149012,-0.1577468297724248,17.791199684143066,6.0,True,342,222
2016-10-28-227,2016-10-28,FUV1,27616258,16,149028,-0.3284504992744579,17.791199684143066,6.0,True,352,296
2016-10-28-228,2016-10-28,FUV1,27616258,16,149044,-0.12752547329215574,17.791199684143066,6.0,True,426,179
2016-10-28-229,2016-10-28,FUV2,27616258,14,149060,0.13703032252510686,17.791199684143066,6.0,True,441,3910
2016-10-28-230,2016-10-28,FUV2,27616258,27,149074,0.008204310366805405,17.791199684143066,6.0,True,570,3853
2016-10-28-231,2016-10-28,FUV2,27616258,15,149101,0.14453363207383046,17.791199684143066,6.0,True,599,3770
2016-10-28-232,2016-10-28,FUV1,27616258,13,149116,0.13506753600775717,17.791199684143066,6.0,True,697,301
2016-10-28-233,2016-10-28,FUV2,27616258,16,149129,0.10453325041652087,17.791199684143066,6.0,True,790,3668
2016-10-28-234,2016-10-28,FUV1,27616258,13,149145,-0.039961755111067226,17.791199684143066,6.0,True,808,239
2016-10-28-235,2016-10-28,FUV2,27616258,13,149158,0.31485687957529723,17.791199684143066,6.0,True,887,3837
2016-10-28-236,2016-10-28,FUV2,27616260,12,149171,0.2192693433837245,17.791199684143066,6.0,True,188,4092
2016-10-28-237,2016-10-28,FUV2,27616260,13,149183,0.10442725287653833,17.791199684143066,6.0,True,218,3750
2016-10-28-238,2016-10-28,FUV1,27616260,15,149196,-0.08907951719654796,17.791199684143066,6.0,True,294,230
2016-10-28-239,2016-10-28,FUV2,27616260,15,149211,-0.015041204107154238,17.791199684143066,6.0,True,414,3961
2016-10-28-240,2016-10-28,FUV2,27616260,16,149226,-0.05235445228467254,17.791199684143066,6.0,True,440,3679
2016-10-28-241,2016-10-28,FUV2,27616260,15,149242,-0.1906514926712583,17.791199684143066,6.0,True,502,3693
2016-10-28-242,2016-10-28,FUV2,27616260,18,149257,-0.019993496102994373,17.791199684143066,6.0,True,538,4063
2016-10-28-243,2016-10-28,FUV1,27616260,12,149275,-0.06290384057664214,17.791199684143066,6.0,True,618,291
2016-10-28-244,2016-10-28,FUV2,27616260,16,149287,0.2021146134867346,17.791199684143066,6.0,True,687,4021
2016-10-28-245,2016-10-28,FUV1,27616260,13,149303,-0.2898712263916413,17.791199684143066,6.0,True,774,268
2016-10-28-246,2016-10-28,FUV2,27616260,12,149316,0.10042311869687427,17.791199684143066,6.0,True,798,3907
2016-10-28-247,2016-10-28,FUV2,27616260,13,149328,-0.1852899733409727,17.791199684143066,6.0,True,821,4071
2016-10-28-248,2016-10-28,FUV2,27616260,17,149341,0.1371330842145541,17.791199684143066,6.0,True,828,3877
2016-10-28-249,2016-10-28,FUV2,27616260,30,149358,0.0949337339487048,17.791199684143066,6.0,True,867,3836
2016-10-28-250,2016-10-28,FUV1,27616263,14,149388,0.17043547052560598,17.791199684143066,6.0,True,230,238
2016-10-28-251,2016-10-28,FUV2,27616263,16,149402,-0.13959947406817794,17.791199684143066,6.0,True,306,3759
2016-10-28-252,2016-10-28,FUV1,27616263,15,149418,-0.15505197231096185,17.791199684143066,6.0,True,563,165
2016-10-28-253,2016-10-28,FUV2,27616263,16,149433,-0.025465114457409226,17.791199684143066,6.0,True,599,3930
2016-10-28-254,2016-10-28,FUV2,27616263,32,149449,0.10197737218278043,17.791199684143066,6.0,True,733,3734
2016-10-28-255,2016-10-28,FUV1,27616263,18,149481,0.22535473305457285,17.791199684143066,6.0,True,774,242
2016-10-28-256,2016-10-28,FUV2,27616263,15,149499,0.11110798267488427,17.791199684143066,6.0,True,816,3891
2016-10-28-257,2016-10-28,FUV2,27616263,15,149514,0.30497117800401347,17.791199684143066,6.0,True,843,3885
2016-10-28-258,2016-10-28,FUV1,27616263,17,149529,0.036210613926977504,17.791199684143066,6.0,True,867,386
2016-10-28-259,2016-10-28,FUV1,27616263,16,149546,-0.1850709420768012,17.791199684143066,6.0,False,145,899
2016-10-28-260,2016-10-28,FUV1,27616266,12,149562,0.09880155300723843,17.791199684143066,6.0,True,216,333
2016-10-28-261,2016-10-28,FUV2,27616266,13,149574,0.08642422034302678,17.791199684143066,6.0,True,251,3964
2016-10-28-262,2016-10-28,FUV2,27616266,13,149587,0.1986372685306106,17.791199684143066,6.0,True,310,3988
2016-10-28-263,2016-10-28,FUV2,27616266,18,149600,0.07379441132388419,17.791199684143066,6.0,True,378,3843
2016-10-28-264,2016-10-28,FUV1,27616266,19,149618,0.08204278040110623,17.791199684143066,6.0,True,629,344
2016-10-28-265,2016-10-28,FUV1,27616266,12,149637,0.17306434532605403,17.791199684143066,6.0,True,689,265
2016-10-28-266,2016-10-28,FUV2,27616266,15,149649,0.3298518141831141,17.791199684143066,6.0,True,718,3678
2016-10-28-267,2016-10-28,FUV2,27616266,12,149664,-0.015183403558226458,17.791199684143066,6.0,True,795,3665
2016-10-28-268,2016-10-28,FUV1,27616266,14,149676,0.02496726752297337,17.791199684143066,6.0,True,846,339
2016-10-28-269,2016-10-28,FUV1,27616269,23,149690,0.18416297624658243,17.791199684143066,6.0,True,198,117
2016-10-28-270,2016-10-28,FUV1,27616269,14,149713,0.009110581932747764,17.791199684143066,6.0,True,285,323
2016-10-28-271,2016-10-28,FUV2,27616269,16,149727,0.045589071100571456,17.791199684143066,6.0,True,306,3663
2016-10-28-272,2016-10-28,FUV2,27616269,12,149743,-0.1095308866051588,17.791199684143066,6.0,True,324,4101
2016-10-28-273,2016-10-28,FUV2,27616269,15,149755,-0.3249564233781827,17.791199684143066,6.0,True,332,4045
2016-10-28-274,2016-10-28,FUV2,27616269,12,149770,-0.29508063876179136,17.791199684143066,6.0,True,334,3966
2016-10-28-275,2016-10-28,FUV2,27616269,13,149782,0.162500585462052,17.791199684143066,6.0,True,453,3791
2016-10-28-276,2016-10-28,FUV2,27616269,15,149795,-0.10989742990709864,17.791199684143066,6.0,True,477,3952
2016-10-28-277,2016-10-28,FUV2,27616269,18,149810,-0.22326536314759485,17.791199684143066,6.0,True,673,3819
2016-10-28-278,2016-10-28,FUV2,27616269,19,149828,0.11620869674424729,17.791199684143066,6.0,True,848,3638
2016-10-28-279,2016-10-28,FUV2,27616271,12,149847,0.07667641109248814,17.791199684143066,6.0,True,222,4006
2016-10-28-280,2016-10-28,FUV2,27616271,18,149859,0.1747794683147146,17.791199684143066,6.0,True,274,3739
2016-10-28-281,2016-10-28,FUV2,27616271,13,149877,0.0784784466717675,17.791199684143066,6.0,True,306,3988
2016-10-28-282,2016-10-28,FUV2,27616271,17,149890,0.09249232841546984,17.791199684143066,6.0,True,348,3745
2016-10-28-283,2016-10-28,FUV2,27616271,12,149907,0.28403620752019476,17.791199684143066,6.0,True,663,3653
2016-10-28-284,2016-10-28,FUV1,27616271,13,149919,0.15949644665560803,17.791199684143066,6.0,True,706,395
2016-10-28-285,2016-10-28,FUV2,27616271,14,149932,-0.26316487241549347,17.791199684143066,6.0,True,734,3673
2016-10-28-286,2016-10-28,FUV1,27616271,12,149946,0.1384737996710744,17.791199684143066,6.0,True,766,136
2016-10-28-287,2016-10-28,FUV1,27616271,15,149958,0.08284296799063026,17.791199684143066,6.0,True,766,389
2016-10-28-288,2016-10-28,FUV2,27616271,21,149973,0.1990813852876508,17.791199684143066,6.0,True,809,3780
2016-10-28-289,2016-10-28,FUV2,27616271,15,149994,0.2391422578477036,17.791199684143066,6.0,True,823,3676
2016-10-28-290,2016-10-28,FUV2,27616274,15,150009,-0.14224530400959576,17.791199684143066,6.0,True,274,3855
2016-10-28-291,2016-10-28,FUV2,27616274,16,150024,-0.04109060896748006,17.791199684143066,6.0,True,386,3664
2016-10-28-292,2016-10-28,FUV2,27616274,14,150040,0.032417266791221644,17.791199684143066,6.0,True,472,3958
2016-10-28-293,2016-10-28,FUV2,27616274,12,150054,0.28967536938402394,17.791199684143066,6.0,True,490,3747
2016-10-28-294,2016-10-28,FUV2,27616274,17,150066,-0.05921844303350386,17.791199684143066,6.0,True,517,3841
2016-10-28-295,2016-10-28,FUV2,27616274,23,150083,0.11287322536691152,17.791199684143066,6.0,True,647,4016
2016-10-28-296,2016-10-28,FUV1,27616274,18,150106,-0.1103977600277667,17.791199684143066,6.0,True,648,402
